SCHOOL_YEAR,AGENCY_TYPE,CESA,COUNTY,DISTRICT_CODE,SCHOOL_CODE,GRADE_GROUP,CHARTER_IND,DISTRICT_NAME,SCHOOL_NAME,GROUP_BY,GROUP_BY_VALUE,BEHAVIOR_TYPE,TFS_ENROLLMENT_COUNT,INCIDENTS_COUNT
2018-19,School District,5,Wood,4508,,[All],No,Port Edwards,[Districtwide],All Students,All Students,Other Violation of School Rules,448,3
2018-19,School District,1,Ozaukee,4515,,[All],No,Port Washington-Saukville,[Districtwide],All Students,All Students,Assault,2616,33
2018-19,School District,1,Ozaukee,4515,,[All],No,Port Washington-Saukville,[Districtwide],All Students,All Students,Drugs and Alcohol,2616,6
2018-19,School District,1,Ozaukee,4515,,[All],No,Port Washington-Saukville,[Districtwide],All Students,All Students,Endangering Behavior,2616,23
2018-19,School District,1,Ozaukee,4515,,[All],No,Port Washington-Saukville,[Districtwide],All Students,All Students,Other Violation of School Rules,2616,79
2018-19,School District,1,Ozaukee,4515,,[All],No,Port Washington-Saukville,[Districtwide],All Students,All Students,Weapon Related,2616,2
2018-19,School District,5,Columbia,4501,,[All],No,Portage Community,[Districtwide],All Students,All Students,Assault,2316,3
2018-19,School District,5,Columbia,4501,,[All],No,Portage Community,[Districtwide],All Students,All Students,Drugs and Alcohol,2316,28
2018-19,School District,5,Columbia,4501,,[All],No,Portage Community,[Districtwide],All Students,All Students,Endangering Behavior,2316,49
2018-19,School District,5,Columbia,4501,,[All],No,Portage Community,[Districtwide],All Students,All Students,Other Violation of School Rules,2316,105
2018-19,School District,5,Columbia,4501,,[All],No,Portage Community,[Districtwide],All Students,All Students,Weapon Related,2316,3
2018-19,School District,3,Grant,4529,,[All],No,Potosi,[Districtwide],All Students,All Students,Other Violation of School Rules,333,5
2018-19,School District,5,Columbia,4536,,[All],No,Poynette,[Districtwide],All Students,All Students,Assault,1075,4
2018-19,School District,5,Columbia,4536,,[All],No,Poynette,[Districtwide],All Students,All Students,Drugs and Alcohol,1075,3
2018-19,School District,5,Columbia,4536,,[All],No,Poynette,[Districtwide],All Students,All Students,Endangering Behavior,1075,13
2018-19,School District,5,Columbia,4536,,[All],No,Poynette,[Districtwide],All Students,All Students,Other Violation of School Rules,1075,11
2018-19,School District,3,Crawford,4543,,[All],No,Prairie du Chien Area,[Districtwide],All Students,All Students,Assault,1163,1
2018-19,School District,3,Crawford,4543,,[All],No,Prairie du Chien Area,[Districtwide],All Students,All Students,Drugs and Alcohol,1163,3
2018-19,School District,3,Crawford,4543,,[All],No,Prairie du Chien Area,[Districtwide],All Students,All Students,Other Violation of School Rules,1163,17
2018-19,School District,11,Barron,4557,,[All],No,Prairie Farm Public,[Districtwide],All Students,All Students,Drugs and Alcohol,386,4
2018-19,School District,11,Barron,4557,,[All],No,Prairie Farm Public,[Districtwide],All Students,All Students,Other Violation of School Rules,386,1
2018-19,School District,9,Price,4571,,[All],No,Prentice,[Districtwide],All Students,All Students,Endangering Behavior,340,1
2018-19,School District,9,Price,4571,,[All],No,Prentice,[Districtwide],All Students,All Students,Other Violation of School Rules,340,4
2018-19,School District,11,Pierce,4578,,[All],No,Prescott,[Districtwide],All Students,All Students,Drugs and Alcohol,1320,3
2018-19,School District,11,Pierce,4578,,[All],No,Prescott,[Districtwide],All Students,All Students,Endangering Behavior,1320,2
2018-19,School District,11,Pierce,4578,,[All],No,Prescott,[Districtwide],All Students,All Students,Other Violation of School Rules,1320,31
2018-19,School District,11,Pierce,4578,,[All],No,Prescott,[Districtwide],All Students,All Students,Weapon Related,1320,1
2018-19,School District,5,Green Lake,4606,,[All],No,Princeton,[Districtwide],All Students,All Students,Assault,336,1
2018-19,School District,5,Green Lake,4606,,[All],No,Princeton,[Districtwide],All Students,All Students,Drugs and Alcohol,336,7
2018-19,School District,5,Green Lake,4606,,[All],No,Princeton,[Districtwide],All Students,All Students,Endangering Behavior,336,7
2018-19,School District,5,Green Lake,4606,,[All],No,Princeton,[Districtwide],All Students,All Students,Other Violation of School Rules,336,13
2018-19,School District,7,Brown,4613,,[All],No,Pulaski Community,[Districtwide],All Students,All Students,Assault,3777,10
2018-19,School District,7,Brown,4613,,[All],No,Pulaski Community,[Districtwide],All Students,All Students,Drugs and Alcohol,3777,25
2018-19,School District,7,Brown,4613,,[All],No,Pulaski Community,[Districtwide],All Students,All Students,Endangering Behavior,3777,2
2018-19,School District,7,Brown,4613,,[All],No,Pulaski Community,[Districtwide],All Students,All Students,Other Violation of School Rules,3777,36
2018-19,School District,7,Brown,4613,,[All],No,Pulaski Community,[Districtwide],All Students,All Students,Weapon Related,3777,3
2018-19,School District,1,Racine,4620,,[All],No,Racine Unified,[Districtwide],All Students,All Students,Assault,17862,342
2018-19,School District,1,Racine,4620,,[All],No,Racine Unified,[Districtwide],All Students,All Students,Drugs and Alcohol,17862,153
2018-19,School District,1,Racine,4620,,[All],No,Racine Unified,[Districtwide],All Students,All Students,Endangering Behavior,17862,1724
2018-19,School District,1,Racine,4620,,[All],No,Racine Unified,[Districtwide],All Students,All Students,Other Violation of School Rules,17862,3873
2018-19,School District,1,Racine,4620,,[All],No,Racine Unified,[Districtwide],All Students,All Students,Weapon Related,17862,51
2018-19,School District,2,Kenosha,4627,,[All],No,Randall J1,[Districtwide],All Students,All Students,Endangering Behavior,732,1
2018-19,School District,2,Kenosha,4627,,[All],No,Randall J1,[Districtwide],All Students,All Students,Other Violation of School Rules,732,22
2018-19,School District,5,Dodge,4634,,[All],No,Randolph,[Districtwide],All Students,All Students,Assault,553,1
2018-19,School District,5,Dodge,4634,,[All],No,Randolph,[Districtwide],All Students,All Students,Drugs and Alcohol,553,1
2018-19,School District,5,Dodge,4634,,[All],No,Randolph,[Districtwide],All Students,All Students,Other Violation of School Rules,553,7
2018-19,School District,7,Sheboygan,4641,,[All],No,Random Lake,[Districtwide],All Students,All Students,Assault,741,1
2018-19,School District,7,Sheboygan,4641,,[All],No,Random Lake,[Districtwide],All Students,All Students,Endangering Behavior,741,6
2018-19,School District,7,Sheboygan,4641,,[All],No,Random Lake,[Districtwide],All Students,All Students,Other Violation of School Rules,741,9
2018-19,School District,7,Sheboygan,4641,,[All],No,Random Lake,[Districtwide],All Students,All Students,Weapon Related,741,1
2018-19,School District,2,Racine,4686,,[All],No,Raymond #14,[Districtwide],All Students,All Students,,412,0
2018-19,School District,5,Sauk,4753,,[All],No,Reedsburg,[Districtwide],All Students,All Students,Drugs and Alcohol,2862,2
2018-19,School District,5,Sauk,4753,,[All],No,Reedsburg,[Districtwide],All Students,All Students,Endangering Behavior,2862,3
2018-19,School District,5,Sauk,4753,,[All],No,Reedsburg,[Districtwide],All Students,All Students,Other Violation of School Rules,2862,54
2018-19,School District,7,Manitowoc,4760,,[All],No,Reedsville,[Districtwide],All Students,All Students,Drugs and Alcohol,577,1
2018-19,School District,7,Manitowoc,4760,,[All],No,Reedsville,[Districtwide],All Students,All Students,Other Violation of School Rules,577,4
2018-19,School District,9,Oneida,4781,,[All],No,Rhinelander,[Districtwide],All Students,All Students,Assault,2350,6
2018-19,School District,9,Oneida,4781,,[All],No,Rhinelander,[Districtwide],All Students,All Students,Drugs and Alcohol,2350,23
2018-19,School District,9,Oneida,4781,,[All],No,Rhinelander,[Districtwide],All Students,All Students,Endangering Behavior,2350,34
2018-19,School District,9,Oneida,4781,,[All],No,Rhinelander,[Districtwide],All Students,All Students,Other Violation of School Rules,2350,134
2018-19,School District,9,Oneida,4781,,[All],No,Rhinelander,[Districtwide],All Students,All Students,Weapon Related,2350,3
2018-19,School District,9,Taylor,4795,,[All],No,Rib Lake,[Districtwide],All Students,All Students,Drugs and Alcohol,473,1
2018-19,School District,9,Taylor,4795,,[All],No,Rib Lake,[Districtwide],All Students,All Students,Other Violation of School Rules,473,1
2018-19,School District,11,Barron,4802,,[All],No,Rice Lake Area,[Districtwide],All Students,All Students,Assault,2276,7
2018-19,School District,11,Barron,4802,,[All],No,Rice Lake Area,[Districtwide],All Students,All Students,Drugs and Alcohol,2276,16
2018-19,School District,11,Barron,4802,,[All],No,Rice Lake Area,[Districtwide],All Students,All Students,Endangering Behavior,2276,6
2018-19,School District,11,Barron,4802,,[All],No,Rice Lake Area,[Districtwide],All Students,All Students,Other Violation of School Rules,2276,53
2018-19,School District,11,Barron,4802,,[All],No,Rice Lake Area,[Districtwide],All Students,All Students,Weapon Related,2276,6
2018-19,School District,3,Richland,4851,,[All],No,Richland,[Districtwide],All Students,All Students,Assault,1299,6
2018-19,School District,3,Richland,4851,,[All],No,Richland,[Districtwide],All Students,All Students,Drugs and Alcohol,1299,15
2018-19,School District,3,Richland,4851,,[All],No,Richland,[Districtwide],All Students,All Students,Endangering Behavior,1299,46
2018-19,School District,3,Richland,4851,,[All],No,Richland,[Districtwide],All Students,All Students,Other Violation of School Rules,1299,32
2018-19,School District,3,Richland,4851,,[All],No,Richland,[Districtwide],All Students,All Students,Weapon Related,1299,3
2018-19,School District,1,Waukesha,3122,,[All],No,Richmond,[Districtwide],All Students,All Students,Other Violation of School Rules,412,4
2018-19,School District,5,Columbia,4865,,[All],No,Rio Community,[Districtwide],All Students,All Students,Other Violation of School Rules,407,2
2018-19,School District,6,Fond du Lac,4872,,[All],No,Ripon Area,[Districtwide],All Students,All Students,Endangering Behavior,1600,13
2018-19,School District,6,Fond du Lac,4872,,[All],No,Ripon Area,[Districtwide],All Students,All Students,Other Violation of School Rules,1600,9
2018-19,School District,6,Fond du Lac,4872,,[All],No,Ripon Area,[Districtwide],All Students,All Students,Weapon Related,1600,2
2018-19,School District,11,Pierce,4893,,[All],No,River Falls,[Districtwide],All Students,All Students,Assault,3455,2
2018-19,School District,11,Pierce,4893,,[All],No,River Falls,[Districtwide],All Students,All Students,Drugs and Alcohol,3455,36
2018-19,School District,11,Pierce,4893,,[All],No,River Falls,[Districtwide],All Students,All Students,Endangering Behavior,3455,24
2018-19,School District,11,Pierce,4893,,[All],No,River Falls,[Districtwide],All Students,All Students,Other Violation of School Rules,3455,55
2018-19,School District,11,Pierce,4893,,[All],No,River Falls,[Districtwide],All Students,All Students,Weapon Related,3455,3
2018-19,School District,3,Grant,4904,,[All],No,River Ridge,[Districtwide],All Students,All Students,Drugs and Alcohol,542,2
2018-19,School District,3,Grant,4904,,[All],No,River Ridge,[Districtwide],All Students,All Students,Other Violation of School Rules,542,8
2018-19,School District,3,Sauk,5523,,[All],No,River Valley,[Districtwide],All Students,All Students,Drugs and Alcohol,1194,3
2018-19,School District,3,Sauk,5523,,[All],No,River Valley,[Districtwide],All Students,All Students,Other Violation of School Rules,1194,8
2018-19,School District,3,Grant,3850,,[All],No,Riverdale,[Districtwide],All Students,All Students,Assault,695,9
2018-19,School District,3,Grant,3850,,[All],No,Riverdale,[Districtwide],All Students,All Students,Drugs and Alcohol,695,4
2018-19,School District,3,Grant,3850,,[All],No,Riverdale,[Districtwide],All Students,All Students,Endangering Behavior,695,7
2018-19,School District,3,Grant,3850,,[All],No,Riverdale,[Districtwide],All Students,All Students,Other Violation of School Rules,695,25
2018-19,School District,6,Fond du Lac,4956,,[All],No,Rosendale-Brandon,[Districtwide],All Students,All Students,Drugs and Alcohol,1047,7
2018-19,School District,6,Fond du Lac,4956,,[All],No,Rosendale-Brandon,[Districtwide],All Students,All Students,Endangering Behavior,1047,11
2018-19,School District,6,Fond du Lac,4956,,[All],No,Rosendale-Brandon,[Districtwide],All Students,All Students,Other Violation of School Rules,1047,2
2018-19,School District,5,Portage,4963,,[All],No,Rosholt,[Districtwide],All Students,All Students,Drugs and Alcohol,530,7
2018-19,School District,5,Portage,4963,,[All],No,Rosholt,[Districtwide],All Students,All Students,Endangering Behavior,530,4
2018-19,School District,5,Portage,4963,,[All],No,Rosholt,[Districtwide],All Students,All Students,Other Violation of School Rules,530,9
2018-19,School District,4,Juneau,1673,,[All],No,Royall,[Districtwide],All Students,All Students,Other Violation of School Rules,508,1
2018-19,School District,11,Saint Croix,2422,,[All],No,Saint Croix Central,[Districtwide],All Students,All Students,Drugs and Alcohol,1726,2
2018-19,School District,11,Saint Croix,2422,,[All],No,Saint Croix Central,[Districtwide],All Students,All Students,Endangering Behavior,1726,7
2018-19,School District,11,Saint Croix,2422,,[All],No,Saint Croix Central,[Districtwide],All Students,All Students,Other Violation of School Rules,1726,6
2018-19,School District,11,Polk,5019,,[All],No,Saint Croix Falls,[Districtwide],All Students,All Students,Assault,1084,2
2018-19,School District,11,Polk,5019,,[All],No,Saint Croix Falls,[Districtwide],All Students,All Students,Drugs and Alcohol,1084,14
2018-19,School District,11,Polk,5019,,[All],No,Saint Croix Falls,[Districtwide],All Students,All Students,Endangering Behavior,1084,6
2018-19,School District,11,Polk,5019,,[All],No,Saint Croix Falls,[Districtwide],All Students,All Students,Other Violation of School Rules,1084,22
2018-19,School District,1,Milwaukee,5026,,[All],No,Saint Francis,[Districtwide],All Students,All Students,Assault,1123,2
2018-19,School District,1,Milwaukee,5026,,[All],No,Saint Francis,[Districtwide],All Students,All Students,Drugs and Alcohol,1123,2
2018-19,School District,1,Milwaukee,5026,,[All],No,Saint Francis,[Districtwide],All Students,All Students,Endangering Behavior,1123,3
2018-19,School District,1,Milwaukee,5026,,[All],No,Saint Francis,[Districtwide],All Students,All Students,Other Violation of School Rules,1123,144
2018-19,School District,1,Milwaukee,5026,,[All],No,Saint Francis,[Districtwide],All Students,All Students,Weapon Related,1123,1
2018-19,School District,2,Kenosha,5068,,[All],No,Salem,[Districtwide],All Students,All Students,Assault,969,1
2018-19,School District,2,Kenosha,5068,,[All],No,Salem,[Districtwide],All Students,All Students,Drugs and Alcohol,969,1
2018-19,School District,2,Kenosha,5068,,[All],No,Salem,[Districtwide],All Students,All Students,Endangering Behavior,969,10
2018-19,School District,2,Kenosha,5068,,[All],No,Salem,[Districtwide],All Students,All Students,Weapon Related,969,3
2018-19,School District,5,Sauk,5100,,[All],No,Sauk Prairie,[Districtwide],All Students,All Students,Drugs and Alcohol,2785,14
2018-19,School District,5,Sauk,5100,,[All],No,Sauk Prairie,[Districtwide],All Students,All Students,Endangering Behavior,2785,4
2018-19,School District,5,Sauk,5100,,[All],No,Sauk Prairie,[Districtwide],All Students,All Students,Other Violation of School Rules,2785,21
2018-19,School District,3,Crawford,5124,,[All],No,Seneca Area,[Districtwide],All Students,All Students,Endangering Behavior,290,1
2018-19,School District,7,Door,5130,,[All],No,Sevastopol,[Districtwide],All Students,All Students,Other Violation of School Rules,613,18
2018-19,School District,7,Outagamie,5138,,[All],No,Seymour Community,[Districtwide],All Students,All Students,Assault,2218,9
2018-19,School District,7,Outagamie,5138,,[All],No,Seymour Community,[Districtwide],All Students,All Students,Drugs and Alcohol,2218,20
2018-19,School District,7,Outagamie,5138,,[All],No,Seymour Community,[Districtwide],All Students,All Students,Endangering Behavior,2218,49
2018-19,School District,7,Outagamie,5138,,[All],No,Seymour Community,[Districtwide],All Students,All Students,Other Violation of School Rules,2218,45
2018-19,School District,7,Outagamie,5138,,[All],No,Seymour Community,[Districtwide],All Students,All Students,Weapon Related,2218,3
2018-19,School District,2,Walworth,5258,,[All],No,Sharon J11,[Districtwide],All Students,All Students,,262,0
2018-19,School District,8,Shawano,5264,,[All],No,Shawano,[Districtwide],All Students,All Students,Assault,2460,1
2018-19,School District,8,Shawano,5264,,[All],No,Shawano,[Districtwide],All Students,All Students,Drugs and Alcohol,2460,7
2018-19,School District,8,Shawano,5264,,[All],No,Shawano,[Districtwide],All Students,All Students,Endangering Behavior,2460,34
2018-19,School District,8,Shawano,5264,,[All],No,Shawano,[Districtwide],All Students,All Students,Other Violation of School Rules,2460,42
2018-19,School District,8,Shawano,5264,,[All],No,Shawano,[Districtwide],All Students,All Students,Weapon Related,2460,2
2018-19,School District,7,Sheboygan,5271,,[All],No,Sheboygan Area,[Districtwide],All Students,All Students,Drugs and Alcohol,10060,11
2018-19,School District,7,Sheboygan,5271,,[All],No,Sheboygan Area,[Districtwide],All Students,All Students,Other Violation of School Rules,10060,2
2018-19,School District,7,Sheboygan,5271,,[All],No,Sheboygan Area,[Districtwide],All Students,All Students,Weapon Related,10060,4
2018-19,School District,7,Sheboygan,5278,,[All],No,Sheboygan Falls,[Districtwide],All Students,All Students,Drugs and Alcohol,1688,5
2018-19,School District,7,Sheboygan,5278,,[All],No,Sheboygan Falls,[Districtwide],All Students,All Students,Endangering Behavior,1688,22
2018-19,School District,7,Sheboygan,5278,,[All],No,Sheboygan Falls,[Districtwide],All Students,All Students,Other Violation of School Rules,1688,14
2018-19,School District,7,Sheboygan,5278,,[All],No,Sheboygan Falls,[Districtwide],All Students,All Students,Weapon Related,1688,1
2018-19,School District,11,Washburn,5306,,[All],No,Shell Lake,[Districtwide],All Students,All Students,Assault,685,5
2018-19,School District,11,Washburn,5306,,[All],No,Shell Lake,[Districtwide],All Students,All Students,Drugs and Alcohol,685,1
2018-19,School District,11,Washburn,5306,,[All],No,Shell Lake,[Districtwide],All Students,All Students,Other Violation of School Rules,685,12
2018-19,School District,6,Outagamie,5348,,[All],No,Shiocton,[Districtwide],All Students,All Students,Drugs and Alcohol,699,1
2018-19,School District,6,Outagamie,5348,,[All],No,Shiocton,[Districtwide],All Students,All Students,Endangering Behavior,699,5
2018-19,School District,6,Outagamie,5348,,[All],No,Shiocton,[Districtwide],All Students,All Students,Other Violation of School Rules,699,4
2018-19,School District,6,Outagamie,5348,,[All],No,Shiocton,[Districtwide],All Students,All Students,Weapon Related,699,1
2018-19,School District,1,Milwaukee,5355,,[All],No,Shorewood,[Districtwide],All Students,All Students,Assault,2036,1
2018-19,School District,1,Milwaukee,5355,,[All],No,Shorewood,[Districtwide],All Students,All Students,Endangering Behavior,2036,7
2018-19,School District,1,Milwaukee,5355,,[All],No,Shorewood,[Districtwide],All Students,All Students,Other Violation of School Rules,2036,9
2018-19,School District,3,Lafayette,5362,,[All],No,Shullsburg,[Districtwide],All Students,All Students,Drugs and Alcohol,370,2
2018-19,School District,3,Lafayette,5362,,[All],No,Shullsburg,[Districtwide],All Students,All Students,Endangering Behavior,370,2
2018-19,School District,3,Lafayette,5362,,[All],No,Shullsburg,[Districtwide],All Students,All Students,Other Violation of School Rules,370,3
2018-19,School District,2,Kenosha,5369,,[All],No,Silver Lake J1,[Districtwide],All Students,All Students,Assault,475,9
2018-19,School District,2,Kenosha,5369,,[All],No,Silver Lake J1,[Districtwide],All Students,All Students,Drugs and Alcohol,475,1
2018-19,School District,2,Kenosha,5369,,[All],No,Silver Lake J1,[Districtwide],All Students,All Students,Other Violation of School Rules,475,8
2018-19,School District,11,Burnett,5376,,[All],No,Siren,[Districtwide],All Students,All Students,Assault,469,1
2018-19,School District,11,Burnett,5376,,[All],No,Siren,[Districtwide],All Students,All Students,Drugs and Alcohol,469,2
2018-19,School District,11,Burnett,5376,,[All],No,Siren,[Districtwide],All Students,All Students,Endangering Behavior,469,10
2018-19,School District,11,Burnett,5376,,[All],No,Siren,[Districtwide],All Students,All Students,Other Violation of School Rules,469,12
2018-19,School District,6,Washington,5390,,[All],No,Slinger,[Districtwide],All Students,All Students,Drugs and Alcohol,3368,1
2018-19,School District,6,Washington,5390,,[All],No,Slinger,[Districtwide],All Students,All Students,Other Violation of School Rules,3368,53
2018-19,School District,6,Washington,5390,,[All],No,Slinger,[Districtwide],All Students,All Students,Weapon Related,3368,2
2018-19,School District,12,Douglas,5397,,[All],No,Solon Springs,[Districtwide],All Students,All Students,Drugs and Alcohol,273,1
2018-19,School District,11,Saint Croix,5432,,[All],No,Somerset,[Districtwide],All Students,All Students,Drugs and Alcohol,1499,3
2018-19,School District,11,Saint Croix,5432,,[All],No,Somerset,[Districtwide],All Students,All Students,Endangering Behavior,1499,16
2018-19,School District,11,Saint Croix,5432,,[All],No,Somerset,[Districtwide],All Students,All Students,Other Violation of School Rules,1499,28
2018-19,School District,11,Saint Croix,5432,,[All],No,Somerset,[Districtwide],All Students,All Students,Weapon Related,1499,1
2018-19,School District,1,Milwaukee,5439,,[All],No,South Milwaukee,[Districtwide],All Students,All Students,Assault,3062,12
2018-19,School District,1,Milwaukee,5439,,[All],No,South Milwaukee,[Districtwide],All Students,All Students,Drugs and Alcohol,3062,13
2018-19,School District,1,Milwaukee,5439,,[All],No,South Milwaukee,[Districtwide],All Students,All Students,Endangering Behavior,3062,37
2018-19,School District,1,Milwaukee,5439,,[All],No,South Milwaukee,[Districtwide],All Students,All Students,Other Violation of School Rules,3062,213
2018-19,School District,1,Milwaukee,5439,,[All],No,South Milwaukee,[Districtwide],All Students,All Students,Weapon Related,3062,2
2018-19,School District,12,Bayfield,4522,,[All],No,South Shore,[Districtwide],All Students,All Students,Other Violation of School Rules,177,4
2018-19,School District,7,Door,5457,,[All],No,Southern Door County,[Districtwide],All Students,All Students,Endangering Behavior,1009,20
2018-19,School District,7,Door,5457,,[All],No,Southern Door County,[Districtwide],All Students,All Students,Other Violation of School Rules,1009,5
2018-19,School District,7,Door,5457,,[All],No,Southern Door County,[Districtwide],All Students,All Students,Weapon Related,1009,1
2018-19,School District,3,Grant,2485,,[All],No,Southwestern Wisconsin,[Districtwide],All Students,All Students,Assault,521,1
2018-19,School District,3,Grant,2485,,[All],No,Southwestern Wisconsin,[Districtwide],All Students,All Students,Other Violation of School Rules,521,4
2018-19,School District,4,Monroe,5460,,[All],No,Sparta Area,[Districtwide],All Students,All Students,Assault,2981,8
2018-19,School District,4,Monroe,5460,,[All],No,Sparta Area,[Districtwide],All Students,All Students,Drugs and Alcohol,2981,39
2018-19,School District,4,Monroe,5460,,[All],No,Sparta Area,[Districtwide],All Students,All Students,Endangering Behavior,2981,17
2018-19,School District,4,Monroe,5460,,[All],No,Sparta Area,[Districtwide],All Students,All Students,Other Violation of School Rules,2981,72
2018-19,School District,4,Monroe,5460,,[All],No,Sparta Area,[Districtwide],All Students,All Students,Weapon Related,2981,4
2018-19,School District,10,Marathon,5467,,[All],No,Spencer,[Districtwide],All Students,All Students,Other Violation of School Rules,686,23
2018-19,School District,11,Washburn,5474,,[All],No,Spooner Area,[Districtwide],All Students,All Students,Assault,1158,17
2018-19,School District,11,Washburn,5474,,[All],No,Spooner Area,[Districtwide],All Students,All Students,Drugs and Alcohol,1158,6
2018-19,School District,11,Washburn,5474,,[All],No,Spooner Area,[Districtwide],All Students,All Students,Endangering Behavior,1158,10
2018-19,School District,11,Washburn,5474,,[All],No,Spooner Area,[Districtwide],All Students,All Students,Other Violation of School Rules,1158,31
2018-19,School District,11,Washburn,5474,,[All],No,Spooner Area,[Districtwide],All Students,All Students,Weapon Related,1158,3
2018-19,School District,11,Pierce,5586,,[All],No,Spring Valley,[Districtwide],All Students,All Students,Other Violation of School Rules,768,14
2018-19,School District,10,Chippewa,5593,,[All],No,Stanley-Boyd Area,[Districtwide],All Students,All Students,Assault,1099,1
2018-19,School District,10,Chippewa,5593,,[All],No,Stanley-Boyd Area,[Districtwide],All Students,All Students,Drugs and Alcohol,1099,3
2018-19,School District,10,Chippewa,5593,,[All],No,Stanley-Boyd Area,[Districtwide],All Students,All Students,Other Violation of School Rules,1099,6
2018-19,School District,5,Portage,5607,,[All],No,Stevens Point Area Public,[Districtwide],All Students,All Students,Drugs and Alcohol,7144,36
2018-19,School District,5,Portage,5607,,[All],No,Stevens Point Area Public,[Districtwide],All Students,All Students,Endangering Behavior,7144,4
2018-19,School District,5,Portage,5607,,[All],No,Stevens Point Area Public,[Districtwide],All Students,All Students,Other Violation of School Rules,7144,53
2018-19,School District,7,Calumet,5614,,[All],No,Stockbridge,[Districtwide],All Students,All Students,Other Violation of School Rules,201,1
2018-19,School District,1,Waukesha,3542,,[All],No,Stone Bank,[Districtwide],All Students,All Students,,353,0
2018-19,School District,2,Dane,5621,,[All],No,Stoughton Area,[Districtwide],All Students,All Students,Assault,2963,1
2018-19,School District,2,Dane,5621,,[All],No,Stoughton Area,[Districtwide],All Students,All Students,Drugs and Alcohol,2963,24
2018-19,School District,2,Dane,5621,,[All],No,Stoughton Area,[Districtwide],All Students,All Students,Endangering Behavior,2963,88
2018-19,School District,2,Dane,5621,,[All],No,Stoughton Area,[Districtwide],All Students,All Students,Other Violation of School Rules,2963,86
2018-19,School District,2,Dane,5621,,[All],No,Stoughton Area,[Districtwide],All Students,All Students,Weapon Related,2963,4
2018-19,School District,9,Marathon,5628,,[All],No,Stratford,[Districtwide],All Students,All Students,Assault,884,1
2018-19,School District,9,Marathon,5628,,[All],No,Stratford,[Districtwide],All Students,All Students,Endangering Behavior,884,1
2018-19,School District,9,Marathon,5628,,[All],No,Stratford,[Districtwide],All Students,All Students,Other Violation of School Rules,884,45
2018-19,School District,9,Marathon,5628,,[All],No,Stratford,[Districtwide],All Students,All Students,Weapon Related,884,3
2018-19,School District,7,Door,5642,,[All],No,Sturgeon Bay,[Districtwide],All Students,All Students,Assault,1145,1
2018-19,School District,7,Door,5642,,[All],No,Sturgeon Bay,[Districtwide],All Students,All Students,Endangering Behavior,1145,15
2018-19,School District,7,Door,5642,,[All],No,Sturgeon Bay,[Districtwide],All Students,All Students,Other Violation of School Rules,1145,58
2018-19,School District,7,Door,5642,,[All],No,Sturgeon Bay,[Districtwide],All Students,All Students,Weapon Related,1145,2
2018-19,School District,2,Dane,5656,,[All],No,Sun Prairie Area,[Districtwide],All Students,All Students,Assault,8521,29
2018-19,School District,2,Dane,5656,,[All],No,Sun Prairie Area,[Districtwide],All Students,All Students,Drugs and Alcohol,8521,45
2018-19,School District,2,Dane,5656,,[All],No,Sun Prairie Area,[Districtwide],All Students,All Students,Endangering Behavior,8521,355
2018-19,School District,2,Dane,5656,,[All],No,Sun Prairie Area,[Districtwide],All Students,All Students,Other Violation of School Rules,8521,368
2018-19,School District,2,Dane,5656,,[All],No,Sun Prairie Area,[Districtwide],All Students,All Students,Weapon Related,8521,2
2018-19,School District,12,Douglas,5663,,[All],No,Superior,[Districtwide],All Students,All Students,Assault,4622,25
2018-19,School District,12,Douglas,5663,,[All],No,Superior,[Districtwide],All Students,All Students,Drugs and Alcohol,4622,32
2018-19,School District,12,Douglas,5663,,[All],No,Superior,[Districtwide],All Students,All Students,Endangering Behavior,4622,159
2018-19,School District,12,Douglas,5663,,[All],No,Superior,[Districtwide],All Students,All Students,Other Violation of School Rules,4622,345
2018-19,School District,12,Douglas,5663,,[All],No,Superior,[Districtwide],All Students,All Students,Weapon Related,4622,7
2018-19,School District,8,Oconto,5670,,[All],No,Suring Public,[Districtwide],All Students,All Students,Drugs and Alcohol,378,3
2018-19,School District,8,Oconto,5670,,[All],No,Suring Public,[Districtwide],All Students,All Students,Endangering Behavior,378,3
2018-19,School District,8,Oconto,5670,,[All],No,Suring Public,[Districtwide],All Students,All Students,Other Violation of School Rules,378,14
2018-19,School District,1,Waukesha,3510,,[All],No,Swallow,[Districtwide],All Students,All Students,Other Violation of School Rules,462,4
2018-19,School District,10,Clark,5726,,[All],No,Thorp,[Districtwide],All Students,All Students,Other Violation of School Rules,602,12
2018-19,School District,9,Oneida,5733,,[All],No,Three Lakes,[Districtwide],All Students,All Students,Other Violation of School Rules,535,32
2018-19,School District,8,Shawano,5740,,[All],No,Tigerton,[Districtwide],All Students,All Students,Other Violation of School Rules,242,1
2018-19,School District,4,Monroe,5747,,[All],No,Tomah Area,[Districtwide],All Students,All Students,Assault,3121,1
2018-19,School District,4,Monroe,5747,,[All],No,Tomah Area,[Districtwide],All Students,All Students,Drugs and Alcohol,3121,8
2018-19,School District,4,Monroe,5747,,[All],No,Tomah Area,[Districtwide],All Students,All Students,Endangering Behavior,3121,3
2018-19,School District,4,Monroe,5747,,[All],No,Tomah Area,[Districtwide],All Students,All Students,Other Violation of School Rules,3121,73
2018-19,School District,9,Lincoln,5754,,[All],No,Tomahawk,[Districtwide],All Students,All Students,Assault,1224,3
